0,0,0,0,0.0017637,0.0017637,0.0017637,0.0035273,0.005291,0.010582,0.015873,0.0194,0.022928,0.031746,0.042328,0.068783,0.12875,0.2134,0.37213,0.55908,0.73545,0.86067,0.93122,0.97178,0.98589,0.99295,0.99824,1,1,1,1,1,1,1,1,1,1,1,1
0,0,0,0,0,0,0,0,0,0,0.0026247,0.0026247,0.0026247,0.0052493,0.018373,0.028871,0.049869,0.081365,0.2021,0.32546,0.54068,0.66929,0.83727,0.88976,0.94488,0.97375,0.98688,0.99213,0.99213,0.99213,0.99475,0.99738,1,1,1,1,1,1,1
0,0,0,0,0,0,0,0,0,0,0,0.0028249,0.0084746,0.014124,0.019774,0.033898,0.056497,0.070621,0.12429,0.17797,0.31921,0.49153,0.66384,0.78531,0.9209,0.9548,0.98588,0.99153,0.99718,1,1,1,1,1,1,1,1,1,1
0,0,0,0,0,0,0,0,0,0,0.005102,0.005102,0.005102,0.005102,0.005102,0.010204,0.020408,0.020408,0.086735,0.13265,0.2449,0.37755,0.59184,0.71939,0.84184,0.90816,0.96939,0.98469,0.9898,0.9949,0.9949,1,1,1,1,1,1,1,1
0,0,0.0046296,0.0046296,0.0046296,0.0046296,0.0046296,0.0046296,0.0046296,0.0046296,0.0046296,0.0092593,0.0092593,0.013889,0.013889,0.013889,0.027778,0.050926,0.078704,0.12037,0.18519,0.26389,0.42593,0.52315,0.64815,0.80556,0.90741,0.98611,0.99074,0.99074,1,1,1,1,1,1,1,1,1
0,0,0,0,0,0,0,0,0,0.0076923,0.0076923,0.0076923,0.0076923,0.0076923,0.0076923,0.015385,0.023077,0.023077,0.053846,0.069231,0.10769,0.18462,0.27692,0.37692,0.55385,0.67692,0.82308,0.90769,0.95385,0.96923,0.98462,0.98462,0.98462,1,1,1,1,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017094,0.017094,0.025641,0.034188,0.042735,0.051282,0.12821,0.16239,0.22222,0.30769,0.47863,0.63248,0.76923,0.91453,0.99145,0.99145,1,1,1,1,1,1,1,1,1
0,0,0,0,0,0,0,0,0,0,0.027027,0.027027,0.027027,0.027027,0.027027,0.040541,0.040541,0.040541,0.040541,0.040541,0.054054,0.081081,0.12162,0.18919,0.37838,0.47297,0.66216,0.7973,0.87838,0.94595,1,1,1,1,1,1,1,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.078947,0.078947,0.078947,0.078947,0.10526,0.10526,0.15789,0.18421,0.31579,0.42105,0.60526,0.68421,0.73684,0.84211,0.97368,1,1,1,1,1,1,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.041667,0.041667,0.041667,0.041667,0.041667,0.041667,0.083333,0.125,0.20833,0.375,0.66667,0.875,0.95833,1,1,1,1,1,1,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.043478,0.086957,0.086957,0.086957,0.13043,0.17391,0.26087,0.30435,0.47826,0.6087,0.73913,0.91304,0.95652,0.95652,0.95652,0.95652,0.95652,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.071429,0.14286,0.28571,0.28571,0.42857,0.5,0.57143,0.78571,0.92857,0.92857,0.92857,1,1,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.2,0.3,0.3,0.4,0.4,0.5,0.7,0.9,0.9,1,1,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.2,0.2,0.4,0.8,0.8,0.8,0.8,0.8,0.8,1,1
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,1,1,1,1,1,1,1,1
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
