0.66877,0.77519,0.84131,0.85642,0.88224,0.90239,0.92254,0.92443,0.92443,1
0.24855,0.59233,0.74564,0.81417,0.87573,0.92915,0.98374,0.98374,0.9849,1
0.12712,0.30508,0.55569,0.67797,0.80508,0.89588,0.98668,0.99153,0.99153,1
0.062395,0.18044,0.34064,0.59191,0.72681,0.85666,0.99157,0.99494,0.99494,1
0.026119,0.10572,0.23507,0.35323,0.58955,0.77114,0.98134,0.99627,0.99751,1
0.021611,0.058939,0.12868,0.19941,0.32908,0.57564,0.96857,0.99902,1,1
0.0054606,0.015195,0.034188,0.049145,0.088319,0.16548,0.84544,0.99953,0.99976,1
0.00067628,0.0011271,0.0038323,0.0074391,0.012849,0.024346,0.14608,0.99482,1,1
0,0,0,0,0,0,0.04,0.52,1,1
0.1988,0.24096,0.25904,0.26104,0.2751,0.28112,0.28715,0.28916,0.28916,1
