0.47604,0.61669,0.76507,0.85935,0.92581,0.95363,0.97218,0.98145,0.99073,0.99382,0.99536,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0.21918,0.40313,0.69276,0.84344,0.90998,0.9589,0.97065,0.97652,0.98826,0.98826,0.99413,0.99804,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0.084367,0.21505,0.50289,0.75931,0.89247,0.94045,0.96691,0.9818,0.98925,0.99338,0.99504,0.99669,0.99917,0.99917,0.99917,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0.039456,0.09932,0.30748,0.56803,0.79728,0.8966,0.94966,0.97143,0.98912,0.99184,0.99456,0.99592,0.99728,0.99728,0.99864,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0.020789,0.047974,0.14552,0.33422,0.62633,0.80224,0.91898,0.95522,0.97868,0.98721,0.99307,0.99627,0.9984,0.99947,0.99947,0.99947,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0.0095117,0.02156,0.068484,0.15536,0.3773,0.58402,0.79391,0.89918,0.94864,0.9721,0.98161,0.99176,0.99429,0.9962,0.99873,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0.0037736,0.0053908,0.025337,0.072776,0.19569,0.38437,0.6124,0.78221,0.89218,0.93639,0.96981,0.98275,0.99084,0.99461,0.9973,0.99892,0.99946,0.99946,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0.0012698,0.0019048,0.0095238,0.029841,0.088889,0.19302,0.40444,0.61397,0.82095,0.90667,0.9619,0.98159,0.99556,0.99683,0.99937,0.99937,0.99937,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0.001065,0.0026624,0.0042599,0.0090522,0.029819,0.074547,0.20075,0.377,0.61502,0.77742,0.90415,0.95208,0.97551,0.98616,0.99148,0.99468,0.9984,0.99894,0.99894,0.99947,0.99947,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0,0,0,0.0044757,0.016624,0.036445,0.088875,0.18542,0.38555,0.58632,0.80371,0.90537,0.95908,0.97762,0.98977,0.99616,0.99808,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0,0,0.0010455,0.0036592,0.0073183,0.017773,0.047047,0.10089,0.21955,0.40878,0.6482,0.81234,0.91898,0.95504,0.98066,0.99059,0.9953,0.99686,0.99843,0.99895,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0.00064392,0.00064392,0.00064392,0.0025757,0.0070831,0.01159,0.021893,0.037347,0.10238,0.20026,0.40889,0.62073,0.80811,0.9105,0.96716,0.98777,0.99227,0.99549,0.99871,0.99936,0.99936,0.99936,0.99936,0.99936,0.99936,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0,0.001269,0.001269,0.0031726,0.0050761,0.012056,0.022843,0.030457,0.059645,0.11294,0.24429,0.41624,0.64404,0.79569,0.90546,0.95495,0.98223,0.98921,0.99365,0.99683,0.99937,0.99937,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0,0,0.0016892,0.0016892,0.0033784,0.004223,0.0092905,0.012669,0.030405,0.056588,0.125,0.25676,0.44257,0.64105,0.82517,0.91639,0.96537,0.98649,0.99409,0.99662,0.99831,0.99831,0.99916,0.99916,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0,0,0,0.00073206,0.0036603,0.0058565,0.0065886,0.010981,0.019034,0.029283,0.062225,0.12958,0.26208,0.41801,0.65081,0.79722,0.91801,0.96633,0.98609,0.99341,0.99854,0.99927,0.99927,0.99927,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0,0.0010352,0.0010352,0.0010352,0.0031056,0.0062112,0.0082816,0.0093168,0.016563,0.02381,0.048654,0.082816,0.15631,0.25052,0.46894,0.66253,0.84161,0.92236,0.96998,0.98965,0.99689,0.99896,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
