0,0,0,0,0,0,0.0028986,0.0028986,0.0028986,0.0028986,0.0057971,0.0086957,0.014493,0.023188,0.043478,0.075362,0.12754,0.2087,0.37101,0.51014,0.68406,0.7942,0.86377,0.93913,0.97391,0.9913,0.9971,0.9971,0.9971,1,1,1,1,1,1,1,1,1,1
0,0,0,0,0,0,0,0,0.0048544,0.0048544,0.0048544,0.0048544,0.0048544,0.0097087,0.033981,0.048544,0.082524,0.12136,0.19903,0.33981,0.5534,0.71845,0.84951,0.92233,0.96117,0.99029,0.99515,0.99515,0.99515,1,1,1,1,1,1,1,1,1,1
0,0,0,0,0,0,0.0057471,0.0057471,0.0057471,0.0057471,0.017241,0.022989,0.028736,0.028736,0.028736,0.04023,0.063218,0.13218,0.17241,0.25287,0.43103,0.5977,0.77011,0.87931,0.95402,0.96552,0.98276,0.98851,0.99425,1,1,1,1,1,1,1,1,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0.015625,0.023438,0.023438,0.023438,0.046875,0.085938,0.10938,0.16406,0.25781,0.39063,0.5625,0.72656,0.86719,0.90625,0.95313,0.96875,0.99219,1,1,1,1,1,1,1,1,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021053,0.042105,0.042105,0.073684,0.13684,0.23158,0.35789,0.54737,0.70526,0.82105,0.91579,0.93684,0.97895,0.98947,1,1,1,1,1,1,1,1,1
0,0,0,0,0,0,0,0,0,0.016393,0.016393,0.016393,0.032787,0.032787,0.032787,0.04918,0.081967,0.081967,0.081967,0.11475,0.14754,0.2623,0.36066,0.44262,0.59016,0.7377,0.78689,0.83607,0.93443,0.96721,0.96721,0.98361,1,1,1,1,1,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.046512,0.093023,0.18605,0.23256,0.4186,0.5814,0.65116,0.81395,0.90698,0.95349,0.95349,1,1,1,1,1,1,1,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13793,0.13793,0.17241,0.2069,0.34483,0.44828,0.62069,0.7931,0.82759,0.86207,0.89655,0.93103,0.96552,1,1,1,1,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.037037,0.037037,0.074074,0.11111,0.18519,0.44444,0.55556,0.77778,0.85185,0.92593,0.92593,0.92593,0.96296,0.96296,1,1,1,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.083333,0.16667,0.41667,0.41667,0.66667,0.75,0.83333,0.91667,0.91667,1,1,1,1,1,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16667,0.16667,0.16667,0.33333,0.33333,0.33333,0.33333,0.33333,0.5,0.83333,0.83333,0.83333,1,1,1,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11111,0.11111,0.11111,0.11111,0.11111,0.11111,0.22222,0.33333,0.55556,0.55556,0.55556,0.88889,1,1,1,1,1,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.6,0.6,0.6,0.6,0.6,0.6,1,1,1,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.4,0.4,0.4,0.4,0.8,0.8,0.8,0.8,0.8,0.8,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
