0.45727,0.62369,0.7991,0.89955,0.95802,0.98651,0.991,0.9925,0.9955,0.997,0.9985,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0.18417,0.42314,0.73516,0.87062,0.95129,0.97412,0.98326,0.9863,0.99087,0.99543,0.99543,0.99543,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0.074985,0.21143,0.53534,0.78242,0.91026,0.95759,0.97726,0.98894,0.99324,0.99693,0.99816,0.99939,0.99939,0.99939,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0.032108,0.082859,0.29726,0.58985,0.8348,0.92698,0.97411,0.98498,0.99275,0.99793,0.99896,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0.016142,0.035109,0.12591,0.32365,0.6247,0.8067,0.91727,0.96005,0.98345,0.99395,0.99758,0.99879,0.99919,0.99919,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0.0056701,0.012371,0.052577,0.14278,0.37835,0.59639,0.8201,0.92423,0.9768,0.99021,0.99588,0.99845,0.99897,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0.00041911,0.0029338,0.017184,0.055323,0.18357,0.36044,0.63705,0.80427,0.9233,0.96731,0.98868,0.99246,0.99749,0.99916,0.99958,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0.00049925,0.0014978,0.007988,0.023465,0.076885,0.17224,0.3969,0.62906,0.83125,0.92811,0.97404,0.98952,0.99551,0.9975,0.9995,0.9995,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0.00084104,0.0012616,0.0042052,0.0084104,0.032801,0.08032,0.19891,0.37763,0.63499,0.81581,0.9323,0.96762,0.98907,0.99706,0.99832,0.99958,0.99958,0.99958,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0.00053619,0.0010724,0.0016086,0.0042895,0.012869,0.028954,0.072922,0.18981,0.44343,0.66488,0.84826,0.92976,0.9748,0.98981,0.99786,0.99839,0.99893,0.99946,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0.00052938,0.00052938,0.00052938,0.00052938,0.004235,0.011646,0.035469,0.083642,0.22393,0.4108,0.67708,0.82583,0.93806,0.97724,0.99524,0.99947,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0,0,0.001443,0.0021645,0.0036075,0.005772,0.016595,0.040404,0.10678,0.23593,0.45382,0.67677,0.84993,0.93939,0.98124,0.99206,0.99784,0.99928,0.99928,0.99928,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0,0,0,0.00071839,0.0021552,0.003592,0.0079023,0.01796,0.046695,0.089799,0.23994,0.44828,0.67744,0.8398,0.94181,0.97198,0.99138,0.99425,0.99928,0.99928,0.99928,0.99928,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0,0,0,0,0.0019724,0.0029586,0.0069034,0.012821,0.023669,0.059172,0.11144,0.25444,0.47929,0.69132,0.87179,0.9359,0.98028,0.99211,0.99704,0.99901,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0,0,0,0.0010616,0.0010616,0.0010616,0.0031847,0.0053079,0.010616,0.027601,0.057325,0.11359,0.27707,0.46178,0.69321,0.85563,0.9448,0.97877,0.99363,0.99682,0.99788,0.99894,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0,0,0,0.0017986,0.0053957,0.0053957,0.0071942,0.0071942,0.010791,0.016187,0.026978,0.052158,0.13489,0.28777,0.52878,0.72122,0.85971,0.94245,0.98741,0.9946,0.9982,0.9982,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0,0,0,0,0,0,0,0,0.0037665,0.0094162,0.013183,0.020716,0.05838,0.12429,0.30697,0.48588,0.7533,0.89831,0.96234,0.9887,0.99623,0.99812,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0,0,0,0,0,0.0033898,0.0033898,0.0033898,0.0033898,0.0033898,0.0033898,0.0033898,0.020339,0.074576,0.17966,0.30169,0.55254,0.74915,0.90169,0.96271,0.97966,0.99322,0.99661,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0,0,0,0,0,0,0.0042017,0.0042017,0.0042017,0.0084034,0.0084034,0.012605,0.021008,0.05042,0.11345,0.18908,0.37815,0.5,0.76891,0.91176,0.95378,0.97479,0.98739,0.9916,0.9916,0.9916,0.9958,0.9958,0.9958,0.9958,0.9958,1,1,1,1,1,1,1,1
0,0,0,0,0,0,0,0,0,0,0.0088496,0.0088496,0.017699,0.035398,0.044248,0.12389,0.25664,0.43363,0.67257,0.82301,0.9115,0.9469,0.97345,0.97345,0.9823,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027778,0.041667,0.16667,0.29167,0.41667,0.54167,0.79167,0.88889,0.95833,0.97222,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025,0.05,0.125,0.275,0.35,0.575,0.725,0.875,0.95,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026316,0.026316,0.052632,0.052632,0.052632,0.26316,0.47368,0.65789,0.89474,0.94737,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.083333,0.083333,0.16667,0.25,0.41667,0.58333,0.75,0.83333,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0,0,0,0,0,0,0,0,0,0,0,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.125,0.125,0.125,0.25,0.375,0.5,0.625,0.8125,0.9375,0.9375,1,1,1,1,1,1,1,1,1,1,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11111,0.44444,0.44444,0.77778,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33333,0.66667,0.66667,0.66667,0.66667,1,1,1,1,1,1,1,1,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.8,1,1,1,1,1,1,1,1,1,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33333,0.33333,0.33333,0.66667,1,1,1,1,1,1,1,1,1,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
